Booking date,Booking ID,Reservation date,Rate plan type,Number of rooms booked,Price
2019-12-20,4754e2db-8800-4f81-aeb5-ab290111ccfd,2019-12-25,Miscellaneous,1,22.32
2019-12-20,91558fd4-c6b9-4b49-860a-ab290153a550,2019-12-29,Miscellaneous,1,37.2
2019-12-20,4754e2db-8800-4f81-aeb5-ab290111ccfd,2019-12-24,Miscellaneous,1,21.52
2019-12-19,6b84434c-a0e0-4afe-b1a0-ab280145f431,2019-12-20,Miscellaneous,1,19.94
2019-12-19,cf89a163-de4e-47b1-8505-ab28000c3c87,2019-12-18,Miscellaneous,1,18
2019-12-19,2b9b5c66-f5d7-42cd-96a2-ab28000c3c87,2019-12-18,Miscellaneous,1,18
2019-12-19,ed72ed2a-a22e-4d9e-aeb7-ab2800ffa810,2019-12-19,Miscellaneous,1,0
2019-12-19,b09e7a3e-87b0-4505-8909-ab2801147d55,2019-12-20,Miscellaneous,1,21.7
2019-12-19,2b9b5c66-f5d7-42cd-96a2-ab28000c3c87,2019-12-20,Miscellaneous,1,21.7
2019-12-19,cf89a163-de4e-47b1-8505-ab28000c3c87,2019-12-19,Miscellaneous,1,18
2019-12-19,26f9ed10-dbc6-4a29-ad03-ab280143b643,2019-12-20,Miscellaneous,1,21.7
2019-12-19,2b9b5c66-f5d7-42cd-96a2-ab28000c3c87,2019-12-19,Miscellaneous,1,18
2019-12-18,d3f82896-45ac-41c8-a0c7-ab270188ebb2,2019-12-24,Miscellaneous,1,20.5
2019-12-18,927eb4e7-9ef9-416f-b9b0-ab27011ca650,2019-12-23,Miscellaneous,1,18.42
2019-12-18,465be77d-51c7-469a-b4b6-ab27001c0f20,2019-12-19,Miscellaneous,1,15.99
2019-12-18,011bb559-79f5-4428-ac40-ab2700269a9f,2019-12-17,Miscellaneous,1,0
2019-12-18,e8787b7a-1502-45b0-aba6-ab2700d036a3,2019-12-26,Miscellaneous,1,22.73
2019-12-18,21824fd5-5adc-4525-bb4d-ab2701565a62,2019-12-29,Miscellaneous,1,34.59
2019-12-18,d4e42b77-9d1c-416f-a109-ab2700ef6def,2019-12-23,Miscellaneous,1,18.42
2019-12-18,d157a7dc-75d2-4f48-b3c8-ab2700e4b813,2019-12-21,Miscellaneous,1,23.4
2019-12-18,d3f82896-45ac-41c8-a0c7-ab270188ebb2,2019-12-23,Miscellaneous,1,20
2019-12-18,927eb4e7-9ef9-416f-b9b0-ab27011ca650,2019-12-24,Miscellaneous,1,18.88
2019-12-18,f37077c4-b656-4ee7-a08b-ab2700cd6ef0,2019-12-18,Miscellaneous,1,18
2019-12-18,927eb4e7-9ef9-416f-b9b0-ab27011ca650,2019-12-25,Miscellaneous,1,19.54
2019-12-18,0b0c4504-e5bb-480e-81df-ab27014c915f,2019-12-29,Miscellaneous,1,34.59
2019-12-18,d157a7dc-75d2-4f48-b3c8-ab2700e4b813,2019-12-20,Miscellaneous,1,21.7
2019-12-18,a56ff04a-7467-480d-93ab-ab2700fa3f5b,2019-12-26,Miscellaneous,1,24.66
2019-12-18,ac505fea-0a07-44b9-804d-ab27015274c3,2019-12-28,Miscellaneous,1,33.9
2019-12-18,c0eb921b-7efa-4d0d-816c-ab2700af4998,2019-12-19,Miscellaneous,1,18
2019-12-18,e8787b7a-1502-45b0-aba6-ab2700d036a3,2019-12-27,Miscellaneous,1,31.8
2019-12-18,a56ff04a-7467-480d-93ab-ab2700fa3f5b,2019-12-24,Miscellaneous,1,20.52
2019-12-18,21824fd5-5adc-4525-bb4d-ab2701565a62,2019-12-30,Miscellaneous,1,42.58
2019-12-18,b48000d9-14b7-4f05-a38c-ab2700ef6def,2019-12-24,Miscellaneous,1,18.88
2019-12-18,927eb4e7-9ef9-416f-b9b0-ab27011ca650,2019-12-29,Miscellaneous,1,34.59
2019-12-18,45a9993e-5173-463e-81bc-ab270140080e,2019-12-18,Miscellaneous,1,18
2019-12-18,0b0c4504-e5bb-480e-81df-ab27014c915f,2019-12-27,Miscellaneous,1,31.8
2019-12-18,0b0c4504-e5bb-480e-81df-ab27014c915f,2019-12-28,Miscellaneous,1,32.45
2019-12-18,e8787b7a-1502-45b0-aba6-ab2700d036a3,2019-12-28,Miscellaneous,1,32.45
2019-12-18,a56ff04a-7467-480d-93ab-ab2700fa3f5b,2019-12-25,Miscellaneous,1,21.24
2019-12-18,d4e42b77-9d1c-416f-a109-ab2700ef6def,2019-12-22,Miscellaneous,1,19.21
2019-12-18,e8787b7a-1502-45b0-aba6-ab2700d036a3,2019-12-23,Miscellaneous,1,18.42
2019-12-18,b48000d9-14b7-4f05-a38c-ab2700ef6def,2019-12-23,Miscellaneous,1,18.42
2019-12-18,985c25a4-b4bf-45f6-8f1e-ab270128cfd0,2019-12-21,Miscellaneous,1,23.4
2019-12-18,22173607-ac4c-4182-b2d0-ab2701515d06,2019-12-27,Miscellaneous,1,32.7
2019-12-18,22173607-ac4c-4182-b2d0-ab2701515d06,2019-12-28,Miscellaneous,1,33.9
2019-12-18,e8787b7a-1502-45b0-aba6-ab2700d036a3,2019-12-25,Miscellaneous,1,19.54
2019-12-18,927eb4e7-9ef9-416f-b9b0-ab27011ca650,2019-12-27,Miscellaneous,1,31.8
2019-12-18,ab896532-a89c-498c-bd86-ab2700269a9f,2019-12-17,Miscellaneous,1,0
2019-12-18,d4e42b77-9d1c-416f-a109-ab2700ef6def,2019-12-24,Miscellaneous,1,18.88
2019-12-18,21824fd5-5adc-4525-bb4d-ab2701565a62,2019-12-31,Miscellaneous,1,52.98
2019-12-18,d157a7dc-75d2-4f48-b3c8-ab2700e4b813,2019-12-19,Miscellaneous,1,18
2019-12-18,985c25a4-b4bf-45f6-8f1e-ab270128cfd0,2019-12-23,Miscellaneous,1,20
2019-12-18,88db221b-56d6-4f3c-9c78-ab270027d262,2019-12-31,Miscellaneous,1,52.98
2019-12-18,985c25a4-b4bf-45f6-8f1e-ab270128cfd0,2019-12-22,Miscellaneous,1,20.9
2019-12-18,b48000d9-14b7-4f05-a38c-ab2700ef6def,2019-12-22,Miscellaneous,1,19.21
2019-12-18,e8787b7a-1502-45b0-aba6-ab2700d036a3,2019-12-24,Miscellaneous,1,18.88
2019-12-18,0b0c4504-e5bb-480e-81df-ab27014c915f,2019-12-26,Miscellaneous,1,22.73
2019-12-18,927eb4e7-9ef9-416f-b9b0-ab27011ca650,2019-12-28,Miscellaneous,1,32.45
2019-12-18,9dbeb158-bf90-4c70-8f51-ab27004c48d6,2019-12-17,Miscellaneous,1,18.4
2019-12-18,d3f82896-45ac-41c8-a0c7-ab270188ebb2,2019-12-26,Miscellaneous,1,25.4
2019-12-18,927eb4e7-9ef9-416f-b9b0-ab27011ca650,2019-12-26,Miscellaneous,1,22.73
2019-12-18,82b47257-facb-4eda-9565-ab2700269a9f,2019-12-17,Miscellaneous,1,0
2019-12-18,d3f82896-45ac-41c8-a0c7-ab270188ebb2,2019-12-25,Miscellaneous,1,21.2
2019-12-18,e8787b7a-1502-45b0-aba6-ab2700d036a3,2019-12-22,Miscellaneous,1,19.21
2019-12-18,465be77d-51c7-469a-b4b6-ab27001c0f20,2019-12-20,Miscellaneous,1,19.94
2019-12-17,138eff7d-23fb-48ab-85af-ab260180fbda,2019-12-22,Miscellaneous,1,20.9
2019-12-17,138eff7d-23fb-48ab-85af-ab260180fbda,2019-12-26,Miscellaneous,1,23.3
2019-12-17,138eff7d-23fb-48ab-85af-ab260180fbda,2019-12-25,Miscellaneous,1,21.2
2019-12-17,bd36d1c2-bb17-409c-a7bf-ab2601694792,2019-12-18,Miscellaneous,1,20.8
2019-12-17,a854501f-0264-4a50-b786-ab26010ed72a,2019-12-17,Miscellaneous,1,15
2019-12-17,acd7ce32-1af4-4fcf-8f3b-ab260011ebfb,2019-12-30,Miscellaneous,1,42.66
2019-12-17,1ed07624-fe36-45f8-8835-ab26008e733f,2019-12-18,Miscellaneous,1,16.77
2019-12-17,0a93ace6-e7d8-444e-8d12-ab26015afe89,2019-12-17,Miscellaneous,1,18.9
2019-12-17,297b1109-6a47-4291-8312-ab260026bce1,2019-12-17,Miscellaneous,1,15
2019-12-17,80f80f0a-9ac8-4998-a03f-ab2600ea3aa5,2019-12-30,Miscellaneous,1,42.58
2019-12-17,1ed07624-fe36-45f8-8835-ab26008e733f,2019-12-20,Miscellaneous,1,20.25
2019-12-17,138eff7d-23fb-48ab-85af-ab260180fbda,2019-12-23,Miscellaneous,1,20
2019-12-17,297b1109-6a47-4291-8312-ab260026bce1,2019-12-16,Miscellaneous,1,15
2019-12-17,aaf3c695-a4e2-4965-9277-ab26008f61ba,2019-12-17,Miscellaneous,1,18.9
2019-12-17,acd7ce32-1af4-4fcf-8f3b-ab260011ebfb,2019-12-31,Miscellaneous,1,52.95
2019-12-17,1ed07624-fe36-45f8-8835-ab26008e733f,2019-12-19,Miscellaneous,1,16.35
2019-12-17,138eff7d-23fb-48ab-85af-ab260180fbda,2019-12-27,Miscellaneous,1,36.4
2019-12-17,00ca7014-961c-4f31-bfe2-ab2600a90fe1,2019-12-17,Miscellaneous,1,17.94
2019-12-17,80f80f0a-9ac8-4998-a03f-ab2600ea3aa5,2019-12-31,Miscellaneous,1,52.98
2019-12-17,0a93ace6-e7d8-444e-8d12-ab26015afe89,2019-12-18,Miscellaneous,1,18.2
2019-12-17,138eff7d-23fb-48ab-85af-ab260180fbda,2019-12-24,Miscellaneous,1,20.5
2019-12-17,4c178e7a-a3b2-4124-ac76-ab2600ea3aa5,2019-12-31,Miscellaneous,1,52.98
2019-12-17,aaf3c695-a4e2-4965-9277-ab26008f61ba,2019-12-18,Miscellaneous,1,18.2
2019-12-17,0a93ace6-e7d8-444e-8d12-ab26015afe89,2019-12-19,Miscellaneous,1,18
2019-12-17,138eff7d-23fb-48ab-85af-ab260180fbda,2019-12-28,Miscellaneous,1,37.2
2019-12-17,4c178e7a-a3b2-4124-ac76-ab2600ea3aa5,2019-12-28,Miscellaneous,1,32.45
2019-12-17,4c178e7a-a3b2-4124-ac76-ab2600ea3aa5,2019-12-29,Miscellaneous,1,34.59
2019-12-17,4c178e7a-a3b2-4124-ac76-ab2600ea3aa5,2019-12-30,Miscellaneous,1,42.58
2019-12-17,8622e8a7-d2d9-402a-9b7d-ab26012ac4b1,2019-12-17,Miscellaneous,1,16.96
2019-12-17,f5712ec8-f7d2-445f-81c3-ab26015613c0,2019-12-17,Miscellaneous,1,18.4
2019-12-17,80f80f0a-9ac8-4998-a03f-ab2600ea3aa5,2019-12-29,Miscellaneous,1,34.59
2019-12-17,80f80f0a-9ac8-4998-a03f-ab2600ea3aa5,2019-12-28,Miscellaneous,1,32.45
2019-12-16,00ac3be6-3526-4c1c-81ae-ab250146c40b,2019-12-29,Miscellaneous,1,35.8
2019-12-16,660b1930-832d-4784-bb7b-ab2500dbae95,2019-12-17,Miscellaneous,1,18.9
2019-12-16,63f4408d-9175-4826-8485-ab25009d3ca8,2019-12-24,Miscellaneous,1,19.64
2019-12-16,588884fd-e492-4bca-b59f-ab25014ed7bb,2019-12-19,Miscellaneous,1,18
2019-12-16,ac93244a-853e-4095-a200-ab25014619ee,2019-12-28,Miscellaneous,1,38.1
2019-12-16,10768d42-4d59-4ded-a025-ab25014f1c60,2019-12-17,Miscellaneous,1,18.9
2019-12-16,a2e36cac-4793-40dc-aeea-ab250147209c,2019-12-16,Miscellaneous,1,17.93
2019-12-16,00ac3be6-3526-4c1c-81ae-ab250146c40b,2019-12-30,Miscellaneous,1,45.8
2019-12-16,e812ba8e-ee4d-41ae-be1d-ab250038c070,2019-12-29,Miscellaneous,1,34.94
2019-12-16,660b1930-832d-4784-bb7b-ab2500dbae95,2019-12-16,Miscellaneous,1,19.5
2019-12-16,40cc59de-f863-4b5f-a90d-ab250146c40b,2019-12-31,Miscellaneous,1,57.5
2019-12-16,a22cece8-b818-4372-b8bb-ab25008b8eb3,2019-12-17,Miscellaneous,1,18.9
2019-12-16,e12a115f-aae0-45c1-abc7-ab25014f1c60,2019-12-18,Miscellaneous,1,18
2019-12-16,40cc59de-f863-4b5f-a90d-ab250146c40b,2019-12-29,Miscellaneous,1,35.8
2019-12-16,30ce6e49-126e-49df-bba3-ab25016b7d3b,2019-12-30,Miscellaneous,1,53
2019-12-16,a91c29db-c991-4e1b-ad0f-ab2500d3bae6,2019-12-18,Miscellaneous,1,18.11
2019-12-16,660b1930-832d-4784-bb7b-ab2500dbae95,2019-12-18,Miscellaneous,1,18.2
2019-12-16,a91c29db-c991-4e1b-ad0f-ab2500d3bae6,2019-12-21,Miscellaneous,1,22.19
2019-12-16,ac93244a-853e-4095-a200-ab25014619ee,2019-12-27,Miscellaneous,1,32.12
2019-12-16,e12a115f-aae0-45c1-abc7-ab25014f1c60,2019-12-19,Miscellaneous,1,18
2019-12-16,ff3501ad-aedf-433f-b67f-ab250133df0e,2019-12-16,Miscellaneous,1,19.5
2019-12-16,10768d42-4d59-4ded-a025-ab25014f1c60,2019-12-16,Miscellaneous,1,19.5
2019-12-16,588884fd-e492-4bca-b59f-ab25014ed7bb,2019-12-17,Miscellaneous,1,18.9
2019-12-16,02e9a329-0e4f-4b0b-842e-ab250147209c,2019-12-16,Miscellaneous,1,17.93
2019-12-16,e12a115f-aae0-45c1-abc7-ab25014f1c60,2019-12-16,Miscellaneous,1,19.5
2019-12-16,ac93244a-853e-4095-a200-ab25014619ee,2019-12-30,Miscellaneous,1,42.66
2019-12-16,a91c29db-c991-4e1b-ad0f-ab2500d3bae6,2019-12-20,Miscellaneous,1,21.85
2019-12-16,e812ba8e-ee4d-41ae-be1d-ab250038c070,2019-12-28,Miscellaneous,1,38.1
2019-12-16,588884fd-e492-4bca-b59f-ab25014ed7bb,2019-12-18,Miscellaneous,1,18.2
2019-12-16,a91c29db-c991-4e1b-ad0f-ab2500d3bae6,2019-12-22,Miscellaneous,1,21
2019-12-16,542d1eb2-c5fa-4206-82bd-ab250068dca7,2019-12-29,Miscellaneous,1,35.78
2019-12-16,a22cece8-b818-4372-b8bb-ab25008b8eb3,2019-12-16,Miscellaneous,1,19.5
2019-12-16,542d1eb2-c5fa-4206-82bd-ab250068dca7,2019-12-28,Miscellaneous,1,40.21
2019-12-16,40cc59de-f863-4b5f-a90d-ab250146c40b,2019-12-30,Miscellaneous,1,45.8
2019-12-16,a22cece8-b818-4372-b8bb-ab25008b8eb3,2019-12-18,Miscellaneous,1,18.2
2019-12-16,63f4408d-9175-4826-8485-ab25009d3ca8,2019-12-25,Miscellaneous,1,20.31
2019-12-16,ac93244a-853e-4095-a200-ab25014619ee,2019-12-29,Miscellaneous,1,34.94
2019-12-16,10768d42-4d59-4ded-a025-ab25014f1c60,2019-12-18,Miscellaneous,1,18
2019-12-16,10768d42-4d59-4ded-a025-ab25014f1c60,2019-12-19,Miscellaneous,1,18
2019-12-16,a91c29db-c991-4e1b-ad0f-ab2500d3bae6,2019-12-19,Miscellaneous,1,17.6
2019-12-16,00ac3be6-3526-4c1c-81ae-ab250146c40b,2019-12-31,Miscellaneous,1,57.5
2019-12-16,30ce6e49-126e-49df-bba3-ab25016b7d3b,2019-12-31,Miscellaneous,1,67
2019-12-16,e12a115f-aae0-45c1-abc7-ab25014f1c60,2019-12-17,Miscellaneous,1,18.9
2019-12-16,660b1930-832d-4784-bb7b-ab2500dbae95,2019-12-19,Miscellaneous,1,18
2019-12-15,9b7de471-68f3-4eb8-886b-ab240005ef3f,2019-12-20,Miscellaneous,1,20.25
2019-12-15,252ce787-f000-4836-b1e0-ab2400cd6a3e,2019-12-20,Miscellaneous,1,24.4
2019-12-15,252ce787-f000-4836-b1e0-ab2400cd6a3e,2019-12-22,Miscellaneous,1,23.5
2019-12-15,c4328959-9ea9-45d7-9d20-ab2400896e7e,2019-12-20,Miscellaneous,1,20.25
2019-12-15,a2a39016-e068-4f57-a496-ab2400f5e515,2019-12-29,Miscellaneous,1,34.94
2019-12-15,c90aec94-6c45-4ce8-854b-ab2401306e76,2019-12-15,Miscellaneous,1,16.19
2019-12-15,a47f491a-f109-46d5-b678-ab2400001791,2019-12-30,Miscellaneous,1,42.66
2019-12-15,4002ecd1-02d1-4f01-b057-ab240145826e,2019-12-16,Miscellaneous,1,19.5
2019-12-15,96bfb9dc-ee6e-4254-bd29-ab2400001791,2019-12-30,Miscellaneous,1,42.66
2019-12-15,c4328959-9ea9-45d7-9d20-ab2400896e7e,2019-12-22,Miscellaneous,1,19.51
2019-12-15,c4328959-9ea9-45d7-9d20-ab2400896e7e,2019-12-21,Miscellaneous,1,20.58
2019-12-15,a2a39016-e068-4f57-a496-ab2400f5e515,2019-12-27,Miscellaneous,1,32.12
2019-12-15,e2d21e29-089f-4909-8f8a-ab2401843f63,2019-12-31,Miscellaneous,1,52.95
2019-12-15,e55cfc02-0bf7-424c-a3d2-ab240038dbd0,2019-12-20,Miscellaneous,1,20.74
2019-12-15,a47f491a-f109-46d5-b678-ab2400001791,2019-12-31,Miscellaneous,1,52.95
2019-12-15,1850f365-ba56-4c61-a23d-ab240152dced,2019-12-31,Miscellaneous,1,67
2019-12-15,a10251f9-ccbb-4db0-8068-ab2400c54b4a,2019-12-24,Miscellaneous,1,20.8
2019-12-15,a10251f9-ccbb-4db0-8068-ab2400c54b4a,2019-12-26,Miscellaneous,1,25.9
2019-12-15,c4328959-9ea9-45d7-9d20-ab2400896e7e,2019-12-19,Miscellaneous,1,16.35
2019-12-15,e55cfc02-0bf7-424c-a3d2-ab240038dbd0,2019-12-19,Miscellaneous,1,16.75
2019-12-15,a10251f9-ccbb-4db0-8068-ab2400c54b4a,2019-12-22,Miscellaneous,1,21.2
2019-12-15,a10251f9-ccbb-4db0-8068-ab2400c54b4a,2019-12-25,Miscellaneous,1,21.6
2019-12-15,96bfb9dc-ee6e-4254-bd29-ab2400001791,2019-12-31,Miscellaneous,1,52.95
2019-12-15,a10251f9-ccbb-4db0-8068-ab2400c54b4a,2019-12-27,Miscellaneous,1,36.4
2019-12-15,a10251f9-ccbb-4db0-8068-ab2400c54b4a,2019-12-23,Miscellaneous,1,20.5
2019-12-15,a2a39016-e068-4f57-a496-ab2400f5e515,2019-12-30,Miscellaneous,1,42.66
2019-12-15,a2a39016-e068-4f57-a496-ab2400f5e515,2019-12-31,Miscellaneous,1,52.95
2019-12-15,252ce787-f000-4836-b1e0-ab2400cd6a3e,2019-12-21,Miscellaneous,1,24.8
2019-12-15,252ce787-f000-4836-b1e0-ab2400cd6a3e,2019-12-19,Miscellaneous,1,19.7
2019-12-15,a2a39016-e068-4f57-a496-ab2400f5e515,2019-12-28,Miscellaneous,1,38.1
2019-12-15,a10251f9-ccbb-4db0-8068-ab2400c54b4a,2019-12-21,Miscellaneous,1,23
2019-12-15,601a303d-f484-45f3-a7a3-ab24012396ea,2019-12-16,Miscellaneous,1,19.5
2019-12-15,78713a6c-8b49-4dc0-bb2d-ab240152dced,2019-12-31,Miscellaneous,1,67
2019-12-14,b9a26eed-2544-44ef-9266-ab2300114aa0,2019-12-16,Miscellaneous,1,19.5
2019-12-14,0fb1e886-29a3-45d3-bcac-ab23008063e7,2019-12-19,Miscellaneous,1,18.63
2019-12-14,fee8a645-34ca-4839-8160-ab2301841a2f,2019-12-30,Miscellaneous,1,42.66
2019-12-14,f6541460-d0ed-47cc-ad5f-ab2300b34849,2019-12-15,Miscellaneous,1,16.19
2019-12-14,b9a26eed-2544-44ef-9266-ab2300114aa0,2019-12-14,Miscellaneous,1,34.3
2019-12-14,fee8a645-34ca-4839-8160-ab2301841a2f,2019-12-29,Miscellaneous,1,34.94
2019-12-14,fee8a645-34ca-4839-8160-ab2301841a2f,2019-12-31,Miscellaneous,1,52.95
2019-12-14,7a5f67a5-a647-4d1d-be37-ab2300f4b471,2019-12-20,Miscellaneous,1,20.25
2019-12-14,b9a26eed-2544-44ef-9266-ab2300114aa0,2019-12-15,Miscellaneous,1,18.6
2019-12-14,f6541460-d0ed-47cc-ad5f-ab2300b34849,2019-12-16,Miscellaneous,1,17.93
2019-12-14,9bc275bc-a614-47a9-a39f-ab2300a27561,2019-12-15,Miscellaneous,1,18.6
2019-12-14,0fb1e886-29a3-45d3-bcac-ab23008063e7,2019-12-20,Miscellaneous,1,23.14
2019-12-14,0fb1e886-29a3-45d3-bcac-ab23008063e7,2019-12-22,Miscellaneous,1,22.23
2019-12-14,0fb1e886-29a3-45d3-bcac-ab23008063e7,2019-12-18,Miscellaneous,1,19.17
2019-12-14,9bc275bc-a614-47a9-a39f-ab2300a27561,2019-12-14,Miscellaneous,1,34.3
2019-12-14,bd721871-2515-41df-a3c9-ab23009a1a31,2019-12-14,Miscellaneous,1,34.3
2019-12-14,c76c67b2-7416-4b75-9e81-ab2300a6bfe3,2019-12-14,Miscellaneous,1,27.27
2019-12-14,0fb1e886-29a3-45d3-bcac-ab23008063e7,2019-12-17,Miscellaneous,1,19.8
2019-12-14,ac180c11-61f6-45cf-b01e-ab23011a5944,2019-12-16,Miscellaneous,1,17.93
2019-12-14,ac180c11-61f6-45cf-b01e-ab23011a5944,2019-12-15,Miscellaneous,1,16.19
2019-12-14,ac180c11-61f6-45cf-b01e-ab23011a5944,2019-12-17,Miscellaneous,1,17.35
2019-12-14,0fb1e886-29a3-45d3-bcac-ab23008063e7,2019-12-21,Miscellaneous,1,23.49
2019-12-13,0abd8a05-ea12-4916-ba44-ab22017e38da,2019-12-15,Miscellaneous,1,16.19
2019-12-13,795b8352-74f4-4fdc-9077-ab22017e38da,2019-12-15,Miscellaneous,1,16.19
2019-12-13,f9a00258-46d3-4ae9-8b9d-ab2201834eaf,2019-12-15,Miscellaneous,1,20.5
2019-12-13,1480a1c3-6261-46b0-89f0-ab220073e182,2019-12-14,Miscellaneous,1,27.22
2019-12-13,ac9a0bf0-a8cb-4548-8ebc-ab2200ad3ec6,2019-12-13,Miscellaneous,1,27.3
2019-12-13,40b08859-ce26-46f0-8f0b-ab220073da62,2019-12-16,Miscellaneous,1,17.92
2019-12-13,16250807-4b89-4e68-b2d8-ab2200c513ba,2019-12-15,Miscellaneous,1,20.5
2019-12-13,f9a00258-46d3-4ae9-8b9d-ab2201834eaf,2019-12-14,Miscellaneous,1,38.7
2019-12-13,b640bdf5-f2a3-4469-94b8-ab22016d2f75,2019-12-13,Miscellaneous,1,15
2019-12-13,d8981634-fc40-4216-8b57-ab2200b3912e,2019-12-13,Miscellaneous,1,27.3
2019-12-13,ac9a0bf0-a8cb-4548-8ebc-ab2200ad3ec6,2019-12-14,Miscellaneous,1,34.3
2019-12-13,40b08859-ce26-46f0-8f0b-ab220073da62,2019-12-18,Miscellaneous,1,16.74
2019-12-13,acf99d5c-59c2-4894-9cd1-ab2200e86d5d,2019-12-13,Miscellaneous,1,23.9
2019-12-13,40b08859-ce26-46f0-8f0b-ab220073da62,2019-12-17,Miscellaneous,1,17.28
2019-12-13,795b8352-74f4-4fdc-9077-ab22017e38da,2019-12-14,Miscellaneous,1,29.96
2019-12-13,f9a00258-46d3-4ae9-8b9d-ab2201834eaf,2019-12-16,Miscellaneous,1,22.7
2019-12-13,0abd8a05-ea12-4916-ba44-ab22017e38da,2019-12-14,Miscellaneous,1,29.96
2019-12-13,acf99d5c-59c2-4894-9cd1-ab2200e86d5d,2019-12-14,Miscellaneous,1,29.96
2019-12-13,feda5365-738e-4608-9812-ab2200a41ee5,2019-12-13,Miscellaneous,1,27.3
2019-12-12,350c37f8-1dcf-48ac-b7b7-ab21009b15e9,2019-12-12,Miscellaneous,1,21.4
2019-12-12,b705503d-da16-4418-ba52-ab210166fb51,2019-12-20,Miscellaneous,1,20.2
2019-12-12,ce66b1cd-0d15-4598-87ef-ab21009b8d80,2019-12-13,Miscellaneous,1,23.83
2019-12-12,edda0226-9ee6-4403-beed-ab21009b8d80,2019-12-13,Miscellaneous,1,23.83
2019-12-12,9942bdbf-02fc-4c7b-8a8e-ab21010eea3c,2019-12-12,Miscellaneous,1,21.4
2019-12-12,4dad070d-14fb-41b0-8c51-ab2100374e4d,2019-12-30,Miscellaneous,1,42.65
2019-12-12,8d9e1ad3-e306-4efe-91e7-ab210168e763,2019-12-29,Miscellaneous,1,47.8
2019-12-12,b82ff2c8-e286-4b13-be9b-ab2101067a66,2019-12-12,Miscellaneous,1,18.66
2019-12-12,b705503d-da16-4418-ba52-ab210166fb51,2019-12-17,Miscellaneous,1,17.28
2019-12-12,b705503d-da16-4418-ba52-ab210166fb51,2019-12-18,Miscellaneous,1,16.74
2019-12-12,b705503d-da16-4418-ba52-ab210166fb51,2019-12-16,Miscellaneous,1,17.92
2019-12-12,8d9e1ad3-e306-4efe-91e7-ab210168e763,2019-12-28,Miscellaneous,1,47.2
2019-12-12,40150e1d-3216-483f-92d3-ab21008f13ec,2019-12-12,Miscellaneous,1,19.26
2019-12-12,8d9e1ad3-e306-4efe-91e7-ab210168e763,2019-12-31,Miscellaneous,1,67
2019-12-12,46c9ab48-c84c-4ba2-8631-ab21009e6949,2019-12-14,Miscellaneous,1,38.6
2019-12-12,36cfe257-1017-4546-80ea-ab21010683b9,2019-12-30,Miscellaneous,1,45.05
2019-12-12,36cfe257-1017-4546-80ea-ab21010683b9,2019-12-29,Miscellaneous,1,40.63
2019-12-12,4dad070d-14fb-41b0-8c51-ab2100374e4d,2019-12-31,Miscellaneous,1,52.93
2019-12-12,8d9e1ad3-e306-4efe-91e7-ab210168e763,2019-12-30,Miscellaneous,1,53
2019-12-12,ce66b1cd-0d15-4598-87ef-ab21009b8d80,2019-12-14,Miscellaneous,1,29.9
2019-12-12,edda0226-9ee6-4403-beed-ab21009b8d80,2019-12-14,Miscellaneous,1,29.9
2019-12-12,76b90304-e30d-4234-9b00-ab2100ed4333,2019-12-12,Miscellaneous,1,23.7
2019-12-12,b705503d-da16-4418-ba52-ab210166fb51,2019-12-15,Miscellaneous,1,16.14
2019-12-12,40150e1d-3216-483f-92d3-ab21008f13ec,2019-12-13,Miscellaneous,1,24.57
2019-12-12,b705503d-da16-4418-ba52-ab210166fb51,2019-12-19,Miscellaneous,1,16.31
2019-12-12,36cfe257-1017-4546-80ea-ab21010683b9,2019-12-31,Miscellaneous,1,56.95
2019-12-11,61b62b2c-43ce-4a2a-8563-ab2000621335,2019-12-24,Miscellaneous,1,19.55
2019-12-11,83243dc9-4dd6-4e4a-967c-ab2000b0d763,2019-12-23,Miscellaneous,1,23.2
2019-12-11,2f6bb353-ce02-4332-bd90-ab20010b169c,2019-12-29,Miscellaneous,1,38.49
2019-12-11,bea418dd-9027-433b-92a5-ab2000d23e14,2019-12-14,Miscellaneous,1,33.8
2019-12-11,61b62b2c-43ce-4a2a-8563-ab2000621335,2019-12-26,Miscellaneous,1,23.01
2019-12-11,2f6bb353-ce02-4332-bd90-ab20010b169c,2019-12-28,Miscellaneous,1,38.02
2019-12-11,714e6beb-8977-4687-b891-ab2000d6e96c,2019-12-29,Miscellaneous,1,47.1
2019-12-11,61b62b2c-43ce-4a2a-8563-ab2000621335,2019-12-23,Miscellaneous,1,19.23
2019-12-11,bb57a0b2-b7f8-4c48-b887-ab200148b5e3,2019-12-13,Miscellaneous,1,27.3
2019-12-11,bbaec8b1-17df-4d68-b3c1-ab20012f9801,2019-12-31,Miscellaneous,1,52.93
2019-12-11,2403fbad-d379-401c-9157-ab2000c27f13,2019-12-15,Miscellaneous,1,16.52
2019-12-11,2f6bb353-ce02-4332-bd90-ab20010b169c,2019-12-27,Miscellaneous,1,31.67
2019-12-11,bb57a0b2-b7f8-4c48-b887-ab200148b5e3,2019-12-14,Miscellaneous,1,34.3
2019-12-11,1139203b-2211-4ac6-b110-ab2000d6e96c,2019-12-29,Miscellaneous,1,47.1
2019-12-11,ae1eb233-09b0-4c02-a08a-ab2000cb6b49,2019-12-28,Miscellaneous,1,280.8
