Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,later_date,rpm_null,rpm_x_torque,discrete_torque,discrete_air_temp,air_temp_process_temp,wear_squared,year,month,day,dayofweek,hour
298.4,308.3,1318.0,59.1,22.0,0.0,0.0,0.0,77893.8,41.85,297.75,1.033176943699732,484.0,2001.0,12.0,8.0,5.0,1.0
298.4,308.2,1610.0,35.0,24.0,0.0,0.0,0.0,56350.0,41.85,297.75,1.0328418230563003,576.0,2001.0,12.0,8.0,5.0,2.0
282.2,308.1,1462.0,50.8,27.0,0.0,0.0,0.0,74269.59999999999,41.85,283.0,1.0917788802267896,729.0,2001.0,12.0,8.0,5.0,3.0
298.1,308.0,1924.0,20.8,29.0,0.0,0.0,0.0,40019.200000000004,41.85,297.75,1.033210332103321,841.0,2001.0,12.0,8.0,5.0,4.0
298.2,308.0,1591.0,33.7,32.0,0.0,0.0,0.0,53616.700000000004,41.85,297.75,1.0328638497652582,1024.0,2001.0,12.0,8.0,5.0,5.0
298.2,308.1,1306.0,58.3,35.0,0.0,0.0,0.0,76139.8,41.85,297.75,1.0331991951710262,1225.0,2001.0,12.0,8.0,5.0,6.0
298.2,308.1,1382.0,43.5,37.0,0.0,0.0,0.0,60117.0,41.85,297.75,1.0331991951710262,1369.0,2001.0,12.0,8.0,5.0,7.0
298.2,308.1,1618.0,34.7,39.0,0.0,0.0,0.0,56144.600000000006,41.85,297.75,1.0331991951710262,1521.0,2001.0,12.0,8.0,5.0,8.0
298.2,308.2,1988.0,21.4,41.0,0.0,0.0,0.0,42543.2,41.85,297.75,1.0335345405767942,1681.0,2001.0,12.0,8.0,5.0,9.0
298.2,308.2,1436.0,50.2,43.0,0.0,0.0,0.0,72087.2,41.85,297.75,1.0335345405767942,1849.0,2001.0,12.0,8.0,5.0,10.0
298.2,308.3,1304.0,129.6,45.0,0.0,0.0,0.0,168998.4,120.5,297.75,1.0338698859825621,2025.0,2001.0,12.0,8.0,5.0,11.0
298.2,308.3,1475.0,49.9,47.0,0.0,0.0,0.0,73602.5,41.85,297.75,1.0338698859825621,2209.0,2001.0,12.0,8.0,5.0,12.0
298.2,308.3,1824.0,24.2,49.0,0.0,1.0,0.0,44140.799999999996,41.85,297.75,1.0338698859825621,2401.0,2011.0,12.0,8.0,3.0,13.0
298.1,308.2,1342.0,207.7,54.0,0.0,0.0,0.0,278733.39999999997,187.7,297.75,1.033881247903388,2916.0,2001.0,12.0,8.0,5.0,14.0
298.1,308.2,1485.0,40.7,57.0,0.0,0.0,0.0,60439.50000000001,41.85,297.75,1.033881247903388,3249.0,2001.0,12.0,8.0,5.0,15.0
298.2,308.2,1667.0,30.6,59.0,0.0,0.0,0.0,51010.200000000004,41.85,297.75,1.0335345405767942,3481.0,2001.0,12.0,8.0,5.0,16.0
298.2,308.2,1446.0,38.2,61.0,0.0,0.0,0.0,55237.200000000004,41.85,297.75,1.0335345405767942,3721.0,2001.0,12.0,8.0,5.0,17.0
298.1,308.3,1269.41,56.0,63.0,0.0,0.0,1.0,71485.454,41.85,297.75,1.0342167058034217,3969.0,2001.0,12.0,8.0,5.0,18.0
298.2,308.4,1379.0,43.1,65.0,0.0,0.0,0.0,59434.9,41.85,297.75,1.0342052313883299,4225.0,2001.0,12.0,8.0,5.0,19.0
298.3,308.5,1606.0,113.4,67.0,0.0,0.0,0.0,182120.40000000002,120.5,297.75,1.0341937646664432,4489.0,2001.0,12.0,8.0,5.0,20.0
298.3,308.4,1539.0,43.4,69.0,0.0,0.0,0.0,66792.59999999999,41.85,297.75,1.0338585316795172,4761.0,2001.0,12.0,8.0,5.0,21.0
298.2,308.4,1477.0,49.9,72.0,0.0,0.0,0.0,73702.3,41.85,297.75,1.0342052313883299,5184.0,2001.0,12.0,8.0,5.0,22.0
298.2,308.4,1666.0,34.6,74.0,0.0,0.0,0.0,57643.600000000006,41.85,297.75,1.0342052313883299,5476.0,2001.0,12.0,8.0,5.0,23.0
298.2,308.4,1398.0,51.8,76.0,0.0,0.0,0.0,72416.4,41.85,297.75,1.0342052313883299,5776.0,2001.0,12.0,9.0,6.0,0.0
298.2,308.4,1678.0,34.6,81.0,0.0,0.0,0.0,58058.8,41.85,297.75,1.0342052313883299,6561.0,2001.0,12.0,9.0,6.0,1.0
298.2,308.5,2678.0,10.7,86.0,1.0,0.0,0.0,28654.6,41.85,297.75,1.034540576794098,7396.0,2001.0,12.0,9.0,6.0,2.0
298.3,308.5,1453.0,42.9,89.0,0.0,0.0,0.0,62333.7,41.85,297.75,1.0341937646664432,7921.0,2001.0,12.0,9.0,6.0,3.0
298.3,308.6,1432.0,49.5,91.0,0.0,0.0,0.0,70884.0,41.85,297.75,1.0345289976533691,8281.0,2001.0,12.0,9.0,6.0,4.0
298.4,308.6,1527.0,40.9,96.0,0.0,0.0,0.0,62454.299999999996,41.85,297.75,1.034182305630027,9216.0,2001.0,12.0,9.0,6.0,5.0
298.4,308.7,1588.0,35.0,99.0,0.0,0.0,0.0,55580.0,41.85,297.75,1.0345174262734584,9801.0,2001.0,12.0,9.0,6.0,6.0
298.4,308.6,1433.0,47.1,101.0,0.0,0.0,0.0,67494.3,41.85,297.75,1.034182305630027,10201.0,2001.0,12.0,9.0,6.0,7.0
298.4,308.6,1609.0,35.0,103.0,0.0,0.0,0.0,56315.0,41.85,297.75,1.034182305630027,10609.0,2001.0,12.0,9.0,6.0,8.0
298.3,308.5,1575.0,41.2,105.0,0.0,0.0,0.0,64890.00000000001,41.85,297.75,1.0341937646664432,11025.0,2001.0,12.0,9.0,6.0,9.0
298.4,308.5,1636.0,35.7,107.0,0.0,0.0,0.0,58405.200000000004,41.85,297.75,1.0338471849865953,11449.0,2001.0,12.0,9.0,6.0,10.0
298.4,308.5,1490.0,37.9,110.0,0.0,0.0,0.0,56471.0,41.85,297.75,1.0338471849865953,12100.0,2001.0,12.0,9.0,6.0,11.0
298.4,308.5,1741.0,32.8,112.0,0.0,0.0,0.0,57104.799999999996,41.85,297.75,1.0338471849865953,12544.0,2001.0,12.0,9.0,6.0,12.0
298.5,308.6,1344.0,53.0,114.0,0.0,0.0,0.0,71232.0,41.85,297.75,1.0338358458961474,12996.0,2001.0,12.0,9.0,6.0,13.0
298.5,308.7,1609.0,35.3,117.0,0.0,0.0,0.0,56797.7,41.85,297.75,1.0341708542713568,13689.0,2001.0,12.0,9.0,6.0,14.0
298.4,308.7,1421.0,60.7,119.0,1.0,0.0,0.0,86254.7,41.85,297.75,1.0345174262734584,14161.0,2001.0,12.0,9.0,6.0,15.0
298.4,308.6,1591.0,36.7,122.0,0.0,0.0,0.0,58389.700000000004,41.85,297.75,1.034182305630027,14884.0,2001.0,12.0,9.0,6.0,16.0
298.4,308.6,1477.0,44.0,124.0,0.0,0.0,0.0,64988.0,41.85,297.75,1.034182305630027,15376.0,2001.0,12.0,9.0,6.0,17.0
298.4,308.7,1523.0,36.1,126.0,0.0,0.0,0.0,54980.3,41.85,297.75,1.0345174262734584,15876.0,2001.0,12.0,9.0,6.0,18.0
298.5,308.7,1575.0,33.9,128.0,0.0,0.0,0.0,53392.5,41.85,297.75,1.0341708542713568,16384.0,2001.0,12.0,9.0,6.0,19.0
298.4,308.7,1344.0,52.9,130.0,0.0,0.0,0.0,71097.59999999999,41.85,297.75,1.0345174262734584,16900.0,2001.0,12.0,9.0,6.0,20.0
298.4,308.7,1386.0,44.9,135.0,0.0,0.0,0.0,62231.4,41.85,297.75,1.0345174262734584,18225.0,2001.0,12.0,9.0,6.0,21.0
298.3,308.6,1589.0,37.1,137.0,0.0,0.0,0.0,58951.9,41.85,297.75,1.0345289976533691,18769.0,2001.0,12.0,9.0,6.0,22.0
298.3,308.6,1548.0,40.3,140.0,0.0,0.0,0.0,62384.399999999994,41.85,297.75,1.0345289976533691,19600.0,2001.0,12.0,9.0,6.0,23.0
298.3,308.6,1499.0,38.3,142.0,0.0,0.0,0.0,57411.7,41.85,297.75,1.0345289976533691,20164.0,2001.0,12.0,10.0,0.0,0.0
298.3,308.5,1664.0,31.6,144.0,0.0,0.0,0.0,52582.4,41.85,297.75,1.0341937646664432,20736.0,2001.0,12.0,10.0,0.0,1.0
298.3,308.6,1447.0,117.9,146.0,0.0,0.0,0.0,170601.30000000002,120.5,297.75,1.0345289976533691,21316.0,2001.0,12.0,10.0,0.0,2.0
298.3,308.5,1434.0,46.2,148.0,0.0,0.0,0.0,66250.8,41.85,297.75,1.0341937646664432,21904.0,2001.0,12.0,10.0,0.0,3.0
298.3,308.5,1416.0,52.7,151.0,0.0,0.0,0.0,74623.2,41.85,297.75,1.0341937646664432,22801.0,2001.0,12.0,10.0,0.0,4.0
298.4,308.5,1827.0,24.3,153.0,0.0,0.0,0.0,44396.1,41.85,297.75,1.0338471849865953,23409.0,2001.0,12.0,10.0,0.0,5.0
298.4,308.6,1304.0,45.0,158.0,0.0,0.0,0.0,58680.0,41.85,297.75,1.034182305630027,24964.0,2001.0,12.0,10.0,0.0,6.0
298.4,308.6,1569.0,34.4,160.0,0.0,0.0,0.0,53973.6,41.85,297.75,1.034182305630027,25600.0,2001.0,12.0,10.0,0.0,7.0
298.3,308.6,1584.0,29.3,162.0,0.0,0.0,0.0,46411.200000000004,41.85,297.75,1.0345289976533691,26244.0,2001.0,12.0,10.0,0.0,8.0
298.3,308.5,1362.0,53.8,164.0,0.0,0.0,0.0,73275.59999999999,41.85,297.75,1.0341937646664432,26896.0,2001.0,12.0,10.0,0.0,9.0
298.3,308.4,1329.0,49.2,166.0,0.0,0.0,0.0,65386.8,41.85,297.75,1.0338585316795172,27556.0,2001.0,12.0,10.0,0.0,10.0
298.3,308.5,1539.0,36.1,168.0,0.0,0.0,0.0,55557.9,41.85,297.75,1.0341937646664432,28224.0,2001.0,12.0,10.0,0.0,11.0
298.3,308.5,1629.0,37.1,170.0,0.0,0.0,0.0,60435.9,41.85,297.75,1.0341937646664432,28900.0,2001.0,12.0,10.0,0.0,12.0
282.3,308.5,1538.0,32.2,173.0,0.0,0.0,0.0,49523.600000000006,41.85,283.0,1.0928090683669853,29929.0,2001.0,12.0,10.0,0.0,13.0
298.3,308.6,1570.0,34.8,175.0,0.0,0.0,0.0,54635.99999999999,41.85,297.75,1.0345289976533691,30625.0,2001.0,12.0,10.0,0.0,14.0
298.3,308.4,1408.0,43.1,177.0,0.0,0.0,0.0,60684.8,41.85,297.75,1.0338585316795172,31329.0,2001.0,12.0,10.0,0.0,15.0
298.2,308.4,1424.0,47.6,179.0,0.0,0.0,0.0,67782.40000000001,41.85,297.75,1.0342052313883299,32041.0,2001.0,12.0,10.0,0.0,16.0
282.2,308.4,1512.0,34.9,181.0,0.0,0.0,0.0,52768.799999999996,41.85,283.0,1.0928419560595322,32761.0,2001.0,12.0,10.0,0.0,17.0
298.2,308.4,1478.0,42.9,183.0,0.0,0.0,0.0,63406.2,41.85,297.75,1.0342052313883299,33489.0,2001.0,12.0,10.0,0.0,18.0
298.1,308.3,1680.0,33.7,185.0,0.0,0.0,0.0,56616.00000000001,41.85,297.75,1.0342167058034217,34225.0,2001.0,12.0,10.0,0.0,19.0
298.1,308.3,1495.0,38.7,188.0,0.0,0.0,0.0,57856.50000000001,41.85,297.75,1.0342167058034217,35344.0,2001.0,12.0,10.0,0.0,20.0
298.0,308.1,1552.0,36.6,190.0,0.0,0.0,0.0,56803.200000000004,41.85,297.75,1.0338926174496645,36100.0,2001.0,12.0,10.0,0.0,21.0
297.9,308.1,1393.0,50.3,193.0,0.0,0.0,0.0,70067.9,41.85,297.75,1.0342396777442096,37249.0,2001.0,12.0,10.0,0.0,22.0
298.0,308.2,1611.0,30.6,195.0,0.0,0.0,0.0,49296.600000000006,41.85,297.75,1.034228187919463,38025.0,2001.0,12.0,10.0,0.0,23.0
298.0,308.1,1339.0,51.6,197.0,0.0,0.0,0.0,69092.40000000001,41.85,297.75,1.0338926174496645,38809.0,2001.0,12.0,11.0,1.0,0.0
282.0,308.1,1777.0,24.3,200.0,0.0,0.0,0.0,43181.1,41.85,283.0,1.0925531914893618,40000.0,2001.0,12.0,11.0,1.0,1.0
298.0,308.2,1348.0,58.8,202.0,1.0,0.0,0.0,79262.4,41.85,297.75,1.034228187919463,40804.0,2001.0,12.0,11.0,1.0,2.0
298.0,308.2,1442.0,44.1,204.0,0.0,0.0,0.0,63592.200000000004,41.85,297.75,1.034228187919463,41616.0,2001.0,12.0,11.0,1.0,3.0
298.0,308.2,1395.0,49.1,206.0,0.0,0.0,0.0,68494.5,41.85,297.75,1.034228187919463,42436.0,2001.0,12.0,11.0,1.0,4.0
297.9,308.1,1627.0,31.4,209.0,0.0,0.0,0.0,51087.799999999996,41.85,297.75,1.0342396777442096,43681.0,2001.0,12.0,11.0,1.0,5.0
297.9,308.1,1585.0,113.3,212.0,0.0,0.0,0.0,179580.5,120.5,297.75,1.0342396777442096,44944.0,2001.0,12.0,11.0,1.0,6.0
298.0,308.2,1469.0,45.5,214.0,0.0,0.0,0.0,66839.5,41.85,297.75,1.034228187919463,45796.0,2001.0,12.0,11.0,1.0,7.0
298.0,308.3,1362.0,56.8,216.0,1.0,0.0,0.0,77361.59999999999,41.85,297.75,1.0345637583892617,46656.0,2001.0,12.0,11.0,1.0,8.0
298.0,308.3,1405.0,56.2,218.0,1.0,0.0,0.0,78961.0,41.85,297.75,1.0345637583892617,47524.0,2001.0,12.0,11.0,1.0,9.0
298.0,308.3,1662.0,32.7,0.0,0.0,0.0,0.0,54347.4,41.85,297.75,1.0345637583892617,0.0,2001.0,12.0,11.0,1.0,10.0
298.0,308.2,1466.0,42.6,2.0,0.0,0.0,0.0,62451.6,41.85,297.75,1.034228187919463,4.0,2001.0,12.0,11.0,1.0,11.0
298.0,308.2,1620.0,35.8,5.0,0.0,0.0,0.0,57995.99999999999,41.85,297.75,1.034228187919463,25.0,2001.0,12.0,11.0,1.0,12.0
298.0,308.2,1357.0,48.2,7.0,0.0,0.0,0.0,65407.4,41.85,297.75,1.034228187919463,49.0,2001.0,12.0,11.0,1.0,13.0
298.0,308.2,1514.0,117.7,9.0,0.0,0.0,0.0,178197.80000000002,120.5,297.75,1.034228187919463,81.0,2001.0,12.0,11.0,1.0,14.0
298.0,308.2,1489.0,40.4,11.0,0.0,0.0,0.0,60155.6,41.85,297.75,1.034228187919463,121.0,2001.0,12.0,11.0,1.0,15.0
298.1,308.3,1331.0,63.0,13.0,0.0,0.0,0.0,83853.0,41.85,297.75,1.0342167058034217,169.0,2001.0,12.0,11.0,1.0,16.0
298.0,308.0,1615.0,109.3,15.0,0.0,0.0,0.0,176519.5,120.5,297.75,1.0335570469798658,225.0,2001.0,12.0,11.0,1.0,17.0
298.1,308.2,1482.0,37.9,17.0,0.0,0.0,0.0,56167.799999999996,41.85,297.75,1.033881247903388,289.0,2001.0,12.0,11.0,1.0,18.0
298.1,308.2,1420.0,63.9,19.0,1.0,0.0,0.0,90738.0,41.85,297.75,1.033881247903388,361.0,2001.0,12.0,11.0,1.0,19.0
298.2,308.3,1522.0,49.1,22.0,0.0,0.0,0.0,74730.2,41.85,297.75,1.0338698859825621,484.0,2001.0,12.0,11.0,1.0,20.0
298.1,308.2,1654.0,32.1,25.0,0.0,0.0,0.0,53093.4,41.85,297.75,1.033881247903388,625.0,2001.0,12.0,11.0,1.0,21.0
298.1,308.2,1736.0,26.8,27.0,0.0,0.0,0.0,46524.8,41.85,297.75,1.033881247903388,729.0,2001.0,12.0,11.0,1.0,22.0
298.0,308.1,1587.0,112.1,30.0,0.0,0.0,0.0,177902.69999999998,120.5,297.75,1.0338926174496645,900.0,2001.0,12.0,11.0,1.0,23.0
298.1,308.2,1390.0,47.5,33.0,0.0,0.0,0.0,66025.0,41.85,297.75,1.033881247903388,1089.0,2001.0,12.0,12.0,2.0,0.0
298.0,308.1,1454.0,37.1,35.0,0.0,0.0,0.0,53943.4,41.85,297.75,1.0338926174496645,1225.0,2001.0,12.0,12.0,2.0,1.0
298.0,308.1,1440.0,43.7,37.0,0.0,0.0,0.0,62928.00000000001,41.85,297.75,1.0338926174496645,1369.0,2001.0,12.0,12.0,2.0,2.0
297.9,308.0,1954.0,21.1,42.0,0.0,0.0,0.0,41229.4,41.85,297.75,1.0339039946290702,1764.0,2001.0,12.0,12.0,2.0,3.0
297.9,308.0,1800.0,24.8,44.0,0.0,0.0,0.0,44640.0,41.85,297.75,1.0339039946290702,1936.0,2001.0,12.0,12.0,2.0,4.0
298.0,308.0,1524.0,37.0,49.0,0.0,0.0,0.0,56388.0,41.85,297.75,1.0335570469798658,2401.0,2001.0,12.0,12.0,2.0,5.0
298.0,308.0,1520.0,39.6,51.0,0.0,0.0,0.0,60192.0,41.85,297.75,1.0335570469798658,2601.0,2001.0,12.0,12.0,2.0,6.0
298.1,308.1,1452.0,40.8,56.0,0.0,0.0,0.0,59241.6,41.85,297.75,1.0335457900033547,3136.0,2001.0,12.0,12.0,2.0,7.0
298.1,308.1,1484.0,40.4,59.0,0.0,0.0,0.0,59953.6,41.85,297.75,1.0335457900033547,3481.0,2001.0,12.0,12.0,2.0,8.0
298.1,308.0,1426.0,46.0,61.0,0.0,0.0,0.0,65596.0,41.85,297.75,1.033210332103321,3721.0,2001.0,12.0,12.0,2.0,9.0
298.1,308.0,1652.0,28.5,63.0,0.0,0.0,0.0,47082.0,41.85,297.75,1.033210332103321,3969.0,2001.0,12.0,12.0,2.0,10.0
298.0,308.0,1401.0,134.5,65.0,0.0,0.0,0.0,188434.5,120.5,297.75,1.0335570469798658,4225.0,2001.0,12.0,12.0,2.0,11.0
298.0,307.9,1750.0,26.6,67.0,0.0,0.0,0.0,46550.0,41.85,297.75,1.0332214765100671,4489.0,2001.0,12.0,12.0,2.0,12.0
298.0,308.0,1479.0,50.7,70.0,0.0,0.0,0.0,74985.3,41.85,297.75,1.0335570469798658,4900.0,2001.0,12.0,12.0,2.0,13.0
298.0,308.0,1620.0,29.4,75.0,0.0,0.0,0.0,47628.0,41.85,297.75,1.0335570469798658,5625.0,2001.0,12.0,12.0,2.0,14.0
298.0,308.1,1819.0,23.4,78.0,0.0,1.0,0.0,42564.6,41.85,297.75,1.0338926174496645,6084.0,2011.0,12.0,12.0,0.0,15.0
298.1,308.1,1456.0,43.7,80.0,0.0,0.0,0.0,63627.200000000004,41.85,297.75,1.0335457900033547,6400.0,2001.0,12.0,12.0,2.0,16.0
298.1,308.0,1626.0,36.5,83.0,0.0,0.0,0.0,59349.0,41.85,297.75,1.033210332103321,6889.0,2001.0,12.0,12.0,2.0,17.0
298.1,308.1,1390.0,49.8,85.0,0.0,0.0,0.0,69222.0,41.85,297.75,1.0335457900033547,7225.0,2001.0,12.0,12.0,2.0,18.0
298.2,308.2,1469.0,43.0,88.0,0.0,0.0,0.0,63167.0,41.85,297.75,1.0335345405767942,7744.0,2001.0,12.0,12.0,2.0,19.0
298.2,308.3,2051.0,19.2,90.0,0.0,0.0,0.0,39379.2,41.85,297.75,1.0338698859825621,8100.0,2001.0,12.0,12.0,2.0,20.0
298.2,308.3,1568.0,36.0,92.0,0.0,0.0,0.0,56448.0,41.85,297.75,1.0338698859825621,8464.0,2001.0,12.0,12.0,2.0,21.0
298.2,308.3,1589.0,33.2,94.0,0.0,0.0,0.0,52754.8,41.85,297.75,1.0338698859825621,8836.0,2001.0,12.0,12.0,2.0,22.0
298.2,308.3,1805.0,31.6,96.0,0.0,0.0,0.0,57038.0,41.85,297.75,1.0338698859825621,9216.0,2001.0,12.0,12.0,2.0,23.0
298.2,308.4,1385.0,122.0,98.0,0.0,0.0,0.0,168970.0,120.5,297.75,1.0342052313883299,9604.0,2001.0,12.0,13.0,3.0,0.0
298.1,308.4,1436.0,46.7,103.0,0.0,0.0,0.0,67061.2,41.85,297.75,1.0345521637034552,10609.0,2001.0,12.0,13.0,3.0,1.0
298.1,308.4,1438.0,125.4,105.0,0.0,0.0,0.0,180325.2,120.5,297.75,1.0345521637034552,11025.0,2001.0,12.0,13.0,3.0,2.0
298.0,308.3,1473.0,42.6,107.0,0.0,0.0,0.0,62749.8,41.85,297.75,1.0345637583892617,11449.0,2001.0,12.0,13.0,3.0,3.0
298.1,308.4,1335.0,40.2,109.0,0.0,0.0,0.0,53667.00000000001,41.85,297.75,1.0345521637034552,11881.0,2001.0,12.0,13.0,3.0,4.0
298.1,308.5,1392.0,44.8,111.0,0.0,0.0,0.0,62361.6,41.85,297.75,1.0348876216034886,12321.0,2001.0,12.0,13.0,3.0,5.0
298.1,308.5,1372.0,51.1,116.0,0.0,0.0,0.0,70109.2,41.85,297.75,1.0348876216034886,13456.0,2001.0,12.0,13.0,3.0,6.0
298.1,308.6,1716.0,30.7,119.0,0.0,0.0,0.0,52681.2,41.85,297.75,1.0352230795035222,14161.0,2001.0,12.0,13.0,3.0,7.0
298.0,308.5,1395.0,46.2,122.0,0.0,0.0,0.0,64449.00000000001,41.85,297.75,1.0352348993288591,14884.0,2001.0,12.0,13.0,3.0,8.0
298.0,308.5,1713.0,25.3,124.0,0.0,0.0,0.0,43338.9,41.85,297.75,1.0352348993288591,15376.0,2001.0,12.0,13.0,3.0,9.0
297.9,308.5,2129.0,18.7,126.0,0.0,0.0,0.0,39812.299999999996,41.85,297.75,1.0355824102047668,15876.0,2001.0,12.0,13.0,3.0,10.0
297.8,308.3,1567.0,35.6,131.0,0.0,0.0,0.0,55785.200000000004,41.85,297.75,1.0352585627938213,17161.0,2001.0,12.0,13.0,3.0,11.0
297.8,308.4,1622.0,38.3,134.0,0.0,0.0,0.0,62122.6,41.85,297.75,1.035594358629953,17956.0,2001.0,12.0,13.0,3.0,12.0
297.7,308.4,1740.0,27.1,136.0,0.0,0.0,0.0,47154.0,41.85,297.75,1.0359422237151494,18496.0,2001.0,12.0,13.0,3.0,13.0
297.8,308.4,1512.0,35.1,138.0,0.0,0.0,0.0,53071.200000000004,41.85,297.75,1.035594358629953,19044.0,2001.0,12.0,13.0,3.0,14.0
297.8,308.4,1479.0,43.5,143.0,0.0,0.0,0.0,64336.5,41.85,297.75,1.035594358629953,20449.0,2001.0,12.0,13.0,3.0,15.0
297.8,308.4,1737.0,27.5,146.0,0.0,0.0,0.0,47767.5,41.85,297.75,1.035594358629953,21316.0,2001.0,12.0,13.0,3.0,16.0
297.8,308.4,2129.0,19.2,148.0,0.0,0.0,0.0,40876.799999999996,41.85,297.75,1.035594358629953,21904.0,2001.0,12.0,13.0,3.0,17.0
281.8,308.4,1374.0,47.1,150.0,0.0,0.0,0.0,64715.4,41.85,283.0,1.0943931866572036,22500.0,2001.0,12.0,13.0,3.0,18.0
297.8,308.4,1579.0,36.6,152.0,0.0,0.0,0.0,57791.4,41.85,297.75,1.035594358629953,23104.0,2001.0,12.0,13.0,3.0,19.0
297.9,308.5,1305.0,47.2,155.0,0.0,0.0,0.0,61596.00000000001,41.85,297.75,1.0355824102047668,24025.0,2001.0,12.0,13.0,3.0,20.0
297.9,308.5,1449.0,40.8,157.0,0.0,0.0,0.0,59119.2,41.85,297.75,1.0355824102047668,24649.0,2001.0,12.0,13.0,3.0,21.0
298.0,308.6,1513.18,41.8,160.0,0.0,0.0,1.0,63143.736,41.85,297.75,1.0355704697986579,25600.0,2001.0,12.0,13.0,3.0,22.0
298.0,308.6,1453.0,44.1,165.0,0.0,0.0,0.0,64077.3,41.85,297.75,1.0355704697986579,27225.0,2001.0,12.0,13.0,3.0,23.0
297.9,308.6,1468.0,36.0,168.0,0.0,0.0,0.0,52848.0,41.85,297.75,1.0359180933199061,28224.0,2001.0,12.0,14.0,4.0,0.0
298.0,308.6,1313.0,50.8,170.0,0.0,0.0,0.0,66700.4,41.85,297.75,1.0355704697986579,28900.0,2001.0,12.0,14.0,4.0,1.0
297.9,308.5,1300.0,53.0,172.0,0.0,0.0,0.0,68900.0,41.85,297.75,1.0355824102047668,29584.0,2001.0,12.0,14.0,4.0,2.0
297.9,308.4,1646.0,40.6,175.0,0.0,0.0,0.0,66827.6,41.85,297.75,1.0352467270896275,30625.0,2001.0,12.0,14.0,4.0,3.0
297.8,308.4,1714.0,33.2,177.0,0.0,0.0,0.0,56904.8,41.85,297.75,1.035594358629953,31329.0,2001.0,12.0,14.0,4.0,4.0
297.8,308.4,1685.0,28.4,179.0,0.0,0.0,0.0,47854.0,41.85,297.75,1.035594358629953,32041.0,2001.0,12.0,14.0,4.0,5.0
297.8,308.4,1512.0,119.7,181.0,0.0,0.0,0.0,180986.4,120.5,297.75,1.035594358629953,32761.0,2001.0,12.0,14.0,4.0,6.0
297.8,308.4,1612.0,32.1,183.0,0.0,0.0,0.0,51745.200000000004,41.85,297.75,1.035594358629953,33489.0,2001.0,12.0,14.0,4.0,7.0
297.8,308.4,1550.0,38.2,185.0,0.0,0.0,0.0,59210.00000000001,41.85,297.75,1.035594358629953,34225.0,2001.0,12.0,14.0,4.0,8.0
297.8,308.4,1518.0,32.5,190.0,0.0,0.0,0.0,49335.0,41.85,297.75,1.035594358629953,36100.0,2001.0,12.0,14.0,4.0,9.0
297.8,308.5,1448.0,40.0,192.0,0.0,0.0,0.0,57920.0,41.85,297.75,1.0359301544660846,36864.0,2001.0,12.0,14.0,4.0,10.0
281.8,308.5,1561.0,46.3,194.0,0.0,0.0,0.0,72274.29999999999,41.85,283.0,1.094748048261178,37636.0,2001.0,12.0,14.0,4.0,11.0
297.8,308.5,1488.0,41.9,196.0,0.0,0.0,0.0,62347.2,41.85,297.75,1.0359301544660846,38416.0,2001.0,12.0,14.0,4.0,12.0
297.8,308.5,1699.0,27.8,199.0,0.0,0.0,0.0,47232.200000000004,41.85,297.75,1.0359301544660846,39601.0,2001.0,12.0,14.0,4.0,13.0
297.7,308.5,1501.0,41.4,201.0,0.0,0.0,0.0,62141.4,41.85,297.75,1.0362781323480015,40401.0,2001.0,12.0,14.0,4.0,14.0
297.7,308.5,1373.0,56.7,203.0,1.0,0.0,0.0,77849.1,41.85,297.75,1.0362781323480015,41209.0,2001.0,12.0,14.0,4.0,15.0
297.6,308.4,1703.0,31.4,205.0,0.0,0.0,0.0,53474.2,41.85,297.75,1.036290322580645,42025.0,2001.0,12.0,14.0,4.0,16.0
297.7,308.5,1720.0,29.9,210.0,0.0,0.0,0.0,51428.0,41.85,297.75,1.0362781323480015,44100.0,2001.0,12.0,14.0,4.0,17.0
297.6,308.4,1398.0,41.9,215.0,0.0,0.0,0.0,58576.2,41.85,297.75,1.036290322580645,46225.0,2001.0,12.0,14.0,4.0,18.0
297.6,308.4,1391.0,51.9,218.0,0.0,0.0,0.0,72192.9,41.85,297.75,1.036290322580645,47524.0,2001.0,12.0,14.0,4.0,19.0
297.6,308.3,1538.0,40.2,0.0,0.0,0.0,0.0,61827.600000000006,41.85,297.75,1.0359543010752688,0.0,2001.0,12.0,14.0,4.0,20.0
297.5,308.2,1647.0,31.3,3.0,0.0,0.0,0.0,51551.1,41.85,297.75,1.0359663865546218,9.0,2001.0,12.0,14.0,4.0,21.0
297.5,308.1,1469.0,44.8,5.0,0.0,0.0,0.0,65811.2,41.85,297.75,1.0356302521008405,25.0,2001.0,12.0,14.0,4.0,22.0
297.4,308.1,1749.0,25.9,8.0,0.0,0.0,0.0,45299.1,41.85,297.75,1.035978480161399,64.0,2001.0,12.0,14.0,4.0,23.0
297.6,308.2,1995.0,20.5,10.0,0.0,0.0,0.0,40897.5,41.85,297.75,1.0356182795698923,100.0,2001.0,12.0,15.0,5.0,0.0
297.6,308.3,1742.0,27.7,13.0,0.0,0.0,0.0,48253.4,41.85,297.75,1.0359543010752688,169.0,2001.0,12.0,15.0,5.0,1.0
297.5,308.2,1563.0,38.2,15.0,0.0,0.0,0.0,59706.600000000006,41.85,297.75,1.0359663865546218,225.0,2001.0,12.0,15.0,5.0,2.0
